id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
1292720,阿甘正传,, https://dou.img.lithub.cc/movie/1292720.jpg,,https://movie.douban.com/subject/1292720/,9.5,,5,,,2020-03-19 11:48:15,1994 / 美国 / 剧情 爱情 / 罗伯特·泽米吉斯 / 汤姆·汉克斯 罗宾·怀特
26884354,狮子王,, https://dou.img.lithub.cc/movie/26884354.jpg,,https://movie.douban.com/subject/26884354/,7.2,,3,,,2020-03-19 11:46:11,2019 / 美国 / 剧情 动画 冒险 / 乔恩·费儒 / 唐纳德·格洛弗 阿尔法·伍达德
24773958,复仇者联盟3：无限战争,, https://dou.img.lithub.cc/movie/24773958.jpg,,https://movie.douban.com/subject/24773958/,8.1,,4,,,2020-03-19 11:45:40,2018 / 美国 / 动作 科幻 奇幻 冒险 / 安东尼·罗素 乔·罗素 / 小罗伯特·唐尼 克里斯·埃文斯
1986338,歌舞青春2,, https://dou.img.lithub.cc/movie/1986338.jpg,,https://movie.douban.com/subject/1986338/,7.3,,4,,,2020-03-19 11:45:13,2007 / 美国 / 剧情 喜剧 家庭 / 肯尼·奥特加 / 扎克·埃夫隆 凡妮莎·哈金斯
2357708,死神来了4,, https://dou.img.lithub.cc/movie/2357708.jpg,,https://movie.douban.com/subject/2357708/,6.7,,4,,,2020-03-19 11:44:59,2009 / 美国 / 惊悚 恐怖 / 大卫·R·艾里斯 / 鲍比·坎波 珊特尔·范圣滕
1304643,侏罗纪公园3,, https://dou.img.lithub.cc/movie/1304643.jpg,,https://movie.douban.com/subject/1304643/,7.4,,4,,,2020-03-19 11:44:49,2001 / 美国 / 动作 科幻 惊悚 冒险 / 乔·庄斯顿 / 山姆·尼尔 威廉姆·H·梅西
4724373,死神来了5,, https://dou.img.lithub.cc/movie/4724373.jpg,,https://movie.douban.com/subject/4724373/,6.8,,3,,,2020-03-19 11:44:22,2011 / 美国 加拿大 / 惊悚 恐怖 / 史蒂文·奎里 / 麦尔斯·费舍 尼克·达歌斯托
2215609,歌舞青春3：毕业季,, https://dou.img.lithub.cc/movie/2215609.jpg,,https://movie.douban.com/subject/2215609/,7.4,,4,,,2020-03-19 11:44:05,2008 / 美国 / 剧情 喜剧 家庭 / 肯尼·奥特加 / 扎克·埃夫隆 凡妮莎·哈金斯
26100958,复仇者联盟4：终局之战,, https://dou.img.lithub.cc/movie/26100958.jpg,,https://movie.douban.com/subject/26100958/,8.5,,4,,,2020-03-19 11:42:02,2019 / 美国 / 剧情 动作 科幻 奇幻 冒险 / 安东尼·罗素 乔·罗素 / 小罗伯特·唐尼 克里斯·埃文斯
1293359,菊次郎的夏天,, https://dou.img.lithub.cc/movie/1293359.jpg,,https://movie.douban.com/subject/1293359/,8.9,,,,,2018-08-19 10:09:38,1999 / 日本 / 剧情 喜剧 / 北野武 / 北野武 关口雄介
